342-342-621= -621
317(123-124= ERROR
290)389*424= ERROR
843+21)933= ERROR
154+102*97= 10048
357*364(443= ERROR
417-449*524= -234859
646*678(477= ERROR
784)280*854= ERROR
692-154*337= -51206
118+231*858= 198316
494(112(286= ERROR
964(939*899= ERROR
444(556(217= ERROR
177+655)319= ERROR
981+320*427= 137621
789(290-46= ERROR
384+659*874= 576350
631-529*215= -113104
52(116+4= ERROR
309*302(758= ERROR
299*537-838= 159725
446*212+624= 95176
895-225)317= ERROR
651)693+991= ERROR
830+405(183= ERROR
467)68+369= ERROR
513-746+822= 589
836+340*733= 250056
822(863*391= ERROR
662+471(784= ERROR
511*226+913= 116399
203)65+662= ERROR
45+65-849= -739
603)163-167= ERROR
259+797)615= ERROR
546-378)623= ERROR
364(538+444= ERROR
9(863-434= ERROR
129-238)709= ERROR
958)221)878= ERROR
844(723(493= ERROR
92(361-628= ERROR
827-313+34= 548
679*727+186= 493819
267)108-323= ERROR
112(800*193= ERROR
721-68(107= ERROR
292+555)841= ERROR
76)111(900= ERROR
172)587+459= ERROR
4+975+399= 1378
718(751+736= ERROR
894+665)86= ERROR
740(328-426= ERROR
882-844+340= 378
530-814*915= -744280
440)512+636= ERROR
206+531+677= 1414
227(815*620= ERROR
680-862-17= -199
508-272)932= ERROR
204*21)922= ERROR
967(635+494= ERROR
718-89)456= ERROR
935+226)864= ERROR
901-541(545= ERROR
345+938(964= ERROR
628-56(969= ERROR
699-346)225= ERROR
884-460*816= -374476
863-391)876= ERROR
592*297*645= 113406480
718+947(395= ERROR
524)274(695= ERROR
262)240+172= ERROR
817(78)777= ERROR
500*920*841= 386860000
639)890)236= ERROR
933+901(286= ERROR
334+26-121= 239
261*430)846= ERROR
190(574(325= ERROR
485(95)953= ERROR
632(562+134= ERROR
398+66)301= ERROR
354(887*320= ERROR
343)974*650= ERROR
522*791-483= 412419
564*549-27= 309609
759)512+512= ERROR
955-685+5= 275
646)552+346= ERROR
140*682(237= ERROR
688+691(421= ERROR
406*385(387= ERROR
972*87(875= ERROR
239-814+950= 375
23+538(147= ERROR
807-544-119= 144
214-976+223= -539
412)649)988= ERROR
486*774-302= 375862
866)80+533= ERROR
119*770(226= ERROR
471+745*94= 70501
671*716-818= 479618
615*356)255= ERROR
500-594-489= -583
466(431)366= ERROR
252-72+954= 1134
802(520(732= ERROR
326+171-102= 395
571(275-249= ERROR
236+963(241= ERROR
767+344+639= 1750
795)121*922= ERROR
652(847-953= ERROR
805+521-861= 465
116*455*279= 14725620
889(784-768= ERROR
206+195*856= 167126
82-801+264= -455
160*163)268= ERROR
554)292*8= ERROR
264)837-996= ERROR
151(100)211= ERROR
827+764)863= ERROR
185-475-211= -501
392)732(855= ERROR
282)372(469= ERROR
676-576-830= -730
74)555+562= ERROR
452-425+735= 762
680(747+344= ERROR
443)976*217= ERROR
39(698+441= ERROR
29*947+26= 27489
460-650+274= 84
730-943(514= ERROR
17)280-697= ERROR
327-897*172= -153957
276(249)830= ERROR
214)426+588= ERROR
425)990-132= ERROR
129)159(258= ERROR
954-166(3= ERROR
136*917(283= ERROR
132-57-995= -920
478(538-411= ERROR
883+546)179= ERROR
110+934)464= ERROR
793(268*917= ERROR
800-795-7= -2
187(444(849= ERROR
383+973-502= 854
515*443+100= 228245
199-954(804= ERROR
455+354(249= ERROR
379)447+712= ERROR
461*907(818= ERROR
9-629+680= 60
846-560*657= -367074
535+765+492= 1792
895-875*577= -503980
490+621*50= 31540
227*964*724= 158431472
668)48(519= ERROR
346)922-752= ERROR
578*751-272= 433806
788(126(202= ERROR
627-715)126= ERROR
409+437-202= 644
885)817)849= ERROR
546-918+68= -304
9)893(333= ERROR
464-609+48= -97
893(386*741= ERROR
459-317(635= ERROR
297(62*585= ERROR
297*979*331= 96242553
535)891+727= ERROR
505*504-108= 254412
851(299(759= ERROR
154+458*713= 326708
548*358*235= 46103240
681)348(776= ERROR
523+717)765= ERROR
980*484*102= 48380640
386)867-455= ERROR
161)530*726= ERROR
493*230(258= ERROR
637+429*342= 147355
429+57*433= 25110
660+486*421= 205266
973)833-697= ERROR
940*716(29= ERROR
156+464(712= ERROR
795+416(329= ERROR
505)341*695= ERROR
192+430*645= 277542
892)139-620= ERROR
860)160*854= ERROR
274-656)686= ERROR
119+663+134= 916
643)463*457= ERROR
450(923(507= ERROR
459*168(376= ERROR
102*70(270= ERROR
587)286(222= ERROR
493*340+613= 168233
310(37+751= ERROR
695-184+184= 695
870-110+867= 1627
966+696+901= 2563
545*585+569= 319394
199(426-455= ERROR
711)553*355= ERROR
746(183)540= ERROR
443*395*35= 6124475
814)375*981= ERROR
47*375*254= 4476750
579*156+969= 91293
772*727+502= 561746
736*685*699= 352407840
74*551+293= 41067
675)914-363= ERROR
595+502+700= 1797
593(321-952= ERROR
742)848-201= ERROR
523(803+705= ERROR
328(256)373= ERROR
862*985*309= 262362630
642)121+148= ERROR
14(636(783= ERROR
854)333*770= ERROR
764-512(771= ERROR
171(854*688= ERROR
57*65(321= ERROR
673+342*212= 73177
439+349-742= 46
394*767+307= 302505
648)297*351= ERROR
390)481-956= ERROR
651)712)706= ERROR
677-729+850= 798
198(357)189= ERROR
27(938*884= ERROR
577(716(244= ERROR
820*2*840= 1377600
438(919*239= ERROR
955(811*204= ERROR
277-996(118= ERROR
271+700-79= 892
964-15(65= ERROR
946)713-986= ERROR
974-596-216= 162
363(57)143= ERROR
858*713*687= 420274998
168)977+92= ERROR
362(108-734= ERROR
395+868-981= 282
662+197(294= ERROR
196-564+37= -331
620*129*340= 27193200
846)630(941= ERROR
408-960+330= -222
475(133)133= ERROR
629+429(208= ERROR
870+978(366= ERROR
7-205(972= ERROR
121*899(948= ERROR
406*688*879= 245529312
454(39)167= ERROR
253*607*996= 152956716
371*3*843= 938259
718(219-835= ERROR
751*791*291= 172865931
993+699(459= ERROR
472(495+755= ERROR
730(590*243= ERROR
638*341+461= 218019
384*263-97= 100895
900*533(562= ERROR
393*513*876= 176609484
105)834-216= ERROR
782-650)836= ERROR
29+123*563= 69278
12+837(50= ERROR
631-633*995= -629204
642+697-968= 371
323+400-921= -198
441)506*311= ERROR
429+820(285= ERROR
673*696-681= 467727
462-427(513= ERROR
143-463+905= 585
64)299+629= ERROR
993*586(666= ERROR
782+612*841= 515474
202+765*674= 515812
55(627-779= ERROR
594)104(288= ERROR
221(285-947= ERROR
555-886)190= ERROR
532(247-848= ERROR
153(832)324= ERROR
402+124)718= ERROR
670+674*273= 184672
757+820(963= ERROR
914(702*755= ERROR
793+193)89= ERROR
204+770(724= ERROR
359*420-970= 149810
309(220+882= ERROR
133(457*983= ERROR
34*71-611= 1803
707(973+875= ERROR
445*635)290= ERROR
611-938)398= ERROR
415(880)716= ERROR
757(155+897= ERROR
176*277-193= 48559
179)628-822= ERROR
874)506)553= ERROR
582(940)499= ERROR
59+399+961= 1419
759-575)586= ERROR
698*363(100= ERROR
969(644)163= ERROR
271)637+557= ERROR
960*689-25= 661415
976+706+63= 1745
675(521-170= ERROR
684+760(567= ERROR
832(476)76= ERROR
436-560+57= -67
283+562*625= 351533
801*45-487= 35558
979)112-195= ERROR
939+210(965= ERROR
237(266(305= ERROR
250)164-65= ERROR
75*596(634= ERROR
289*978(141= ERROR
950+583(488= ERROR
450-644+504= 310
468*78*896= 32707584
58+946)128= ERROR
698+165+139= 1002
720-234)304= ERROR
699+832(858= ERROR
621(611-211= ERROR
847(916+903= ERROR
934+483)736= ERROR
974*793(912= ERROR
356(985(353= ERROR
524)362-671= ERROR
206*633-817= 129581
815*563(312= ERROR
601)741-35= ERROR
126+372*327= 121770
289(593(730= ERROR
296(453*779= ERROR
49(277)366= ERROR
819)80+866= ERROR
785*115*457= 41255675
53(505-799= ERROR
798(227)290= ERROR
768+774*38= 30180
425+65)786= ERROR
849*18*416= 6357312
772)853)287= ERROR
856*16-317= 13379
598-661*633= -417815
700*753(964= ERROR
618(836)81= ERROR
476)29*314= ERROR
440+234-705= -31
234-700)601= ERROR
984-571(78= ERROR
767-542+762= 987
162-216)941= ERROR
260*202*736= 38654720
655-476-896= -717
611+411-290= 732
342(100(178= ERROR
574+408-74= 908
179)291-894= ERROR
109-153)731= ERROR
780(755-861= ERROR
971+912(866= ERROR
524+570*971= 553994
304*944-743= 286233
501+726(709= ERROR
42-926)764= ERROR
157-56-968= -867
521+579-824= 276
377-404(581= ERROR
357)936*748= ERROR
485+959+234= 1678
815-488-205= 122
878)335+495= ERROR
92-298-764= -970
366(626*838= ERROR
420-765+16= -329
427*60*81= 2075220
727)506-810= ERROR
87-219*286= -62547
776(103-233= ERROR
672+289*89= 26393
438-414+835= 859
905-985)693= ERROR
949*576+569= 547193
370*614*829= 188332220
895)985(485= ERROR
252(557)270= ERROR
569)854*102= ERROR
491+873*294= 257153
848+544-476= 916
201)574*74= ERROR
670+458*752= 345086
486)648(275= ERROR
871*570-577= 495893
554+624)281= ERROR
359+874*157= 137577
150+12(736= ERROR
178(736*968= ERROR
414-341(844= ERROR
696)958*670= ERROR
690)366-31= ERROR
104+785)329= ERROR
993(352*335= ERROR
992-342*276= -93400
877-236+750= 1391
526)42+219= ERROR
707(113(72= ERROR
732)380*555= ERROR
170(528(494= ERROR
242-432-938= -1128
804-949)521= ERROR
717+94(719= ERROR
725(252+526= ERROR
902(46*57= ERROR
199-268*648= -173465
189+364*895= 325969
853)958)527= ERROR
482-370(439= ERROR
830-307*238= -72236
682*918-614= 625462
544-479+17= 82
53)362*718= ERROR
684-243+574= 1015
179+492)370= ERROR
570)249*40= ERROR
135+209)387= ERROR
798-83-776= -61
459+303)17= ERROR
390+443+173= 1006
302)483+208= ERROR
997(749+289= ERROR
711+884)618= ERROR
663+204)773= ERROR
196-917*371= -340011
417(705*540= ERROR
944-996+973= 921
392-612(332= ERROR
342)699)777= ERROR
627+829)327= ERROR
833+834(970= ERROR
200+682+443= 1325
313*735(55= ERROR
117(296)227= ERROR
138+933(714= ERROR
912*740+546= 675426
570*869)731= ERROR
973)468-528= ERROR
925-7*398= -1861
499*531)242= ERROR
307(113-313= ERROR
561+747-917= 391
613+827)904= ERROR
923*204+75= 188367
702(888-536= ERROR
883(249-743= ERROR
570+385(212= ERROR
10(324)59= ERROR
584*574)528= ERROR
209)402+999= ERROR
648+816-237= 1227
60)475*741= ERROR
651)102(684= ERROR
101)257(169= ERROR
890*648+686= 577406
233-141*40= -5407
54*568(190= ERROR
906-516*588= -302502
859(366+37= ERROR
24)325-706= ERROR
551)518-223= ERROR
760-144(52= ERROR
940+937*726= 681202
112+378)68= ERROR
401)883)762= ERROR
546*150*207= 16953300
861-611)566= ERROR
21-456-987= -1422
404)803+913= ERROR
287+638)323= ERROR
253-810-376= -933
223-127*665= -84232
113)796)971= ERROR
526)829(83= ERROR
740+716-353= 1103
186*322-445= 59447
657-30*228= -6183
938-703*726= -509440
869-517+530= 882
658)811+825= ERROR
815(6)885= ERROR
730*19*449= 6227630
175*341)956= ERROR
842+336*271= 91898
244*371*641= 58025884
654(243(171= ERROR
325+408-381= 352
704)326+429= ERROR
369+462*213= 98775
654(775-216= ERROR
991*965*529= 505890635
939(442-182= ERROR
334*532(639= ERROR
964(883+779= ERROR
633)403+132= ERROR
802-736-205= -139
3*284+778= 1630
278)899-574= ERROR
537*876(178= ERROR
324(104+264= ERROR
981-866(259= ERROR
796-824*769= -632860
778)372-58= ERROR
564*844-811= 475205
997*916*933= 852064116
941*742(779= ERROR
982+297+62= 1341
126+62*198= 12402
110(616-617= ERROR
132(141)165= ERROR
301)28*641= ERROR
87(129(963= ERROR
170+451*938= 423208
229(201-683= ERROR
20+554-876= -302
746-628-741= -623
222+911*132= 120474
381+54)189= ERROR
351*617-653= 215914
786(907-94= ERROR
757*783*408= 241834248
288(44+136= ERROR
549)945*567= ERROR
877)451-583= ERROR
338)611(265= ERROR
405-109-173= 123
679*561)2= ERROR
270+898+299= 1467
898+150(833= ERROR
579-431(4= ERROR
509*805+274= 410019
41(405)995= ERROR
53(83-335= ERROR
137*991*509= 69105403
10*555-676= 4874
885)180+21= ERROR
288*812+235= 234091
36*950(527= ERROR
732*505(967= ERROR
37(353+622= ERROR
718*249*530= 94754460
302(76)899= ERROR
126)311)219= ERROR
761(800(660= ERROR
510+611-260= 861
609(108)990= ERROR
357-332-823= -798
810+677+155= 1642
332*362(937= ERROR
901)721(427= ERROR
493+586)389= ERROR
346*56+530= 19906
128*589-481= 74911
490+987-79= 1398
68*145(542= ERROR
97(491+481= ERROR
364-635(483= ERROR
139+586-910= -185
408)846(911= ERROR
557*884+617= 493005
217*453(614= ERROR
825)512(246= ERROR
472+361(50= ERROR
870)230+846= ERROR
298(799)741= ERROR
366*322-152= 117700
798-689+582= 691
618+131(920= ERROR
777(488(970= ERROR
231(226(873= ERROR
222-572(653= ERROR
951)446+468= ERROR
597(631-299= ERROR
910-284(102= ERROR
418)455)451= ERROR
616*73*385= 17312680
711-966-230= -485
881*896(35= ERROR
287+91)916= ERROR
324)388)313= ERROR
613+188*294= 55885
904(356-466= ERROR
942*91*950= 81435900
139)323(690= ERROR
357(317*556= ERROR
619+191+766= 1576
47-687(822= ERROR
226+624-633= 217
198-830(623= ERROR
90+416)136= ERROR
575-678(686= ERROR
880*203-366= 178274
690+928(215= ERROR
798(963)493= ERROR
555*822*811= 369986310
717-171*480= -81363
941(134)506= ERROR
459-708-67= -316
145(251*580= ERROR
787*15)601= ERROR
209(663)59= ERROR
763)526+105= ERROR
192+880+811= 1883
683-950-218= -485
64*849+645= 54981
613)710-185= ERROR
836+160*771= 124196
765*909+652= 696037
575+41(932= ERROR
28*325-276= 8824
180)854*483= ERROR
677-579(352= ERROR
157(946(137= ERROR
274*611)470= ERROR
523-799(28= ERROR
492+600+946= 2038
169-85-55= 29
669*214)4= ERROR
695+906(765= ERROR
732-472-201= 59
932)356+525= ERROR
232(324+42= ERROR
443-112-747= -416
947)426-500= ERROR
848)252*275= ERROR
929(206(700= ERROR
815-53+754= 1516
881+696(183= ERROR
357(666)46= ERROR
360+514*595= 306190
974)111-125= ERROR
202(287-673= ERROR
257*107*320= 8799680
164*29+631= 5387
455(783+740= ERROR
844+233*696= 163012
934)977*140= ERROR
564+1-705= -140
789*211(225= ERROR
760-63*589= -36347
368(881-998= ERROR
879-660+418= 637
868-279)331= ERROR
628(232*269= ERROR
961(352-636= ERROR
780*406-217= 316463
385(471-84= ERROR
521)575)48= ERROR
7)967+137= ERROR
223(211-769= ERROR
916+261+620= 1797
352(209-945= ERROR
292*222(800= ERROR
233*515(21= ERROR
186+537(895= ERROR
60+488-792= -244
158(438-262= ERROR
715(511-71= ERROR
387(539*694= ERROR
858*654)634= ERROR
685*643+158= 440613
414)818)969= ERROR
918+891+353= 2162
707+855*800= 684707
361*874(135= ERROR
572-451)470= ERROR
706)337*647= ERROR
706)476(598= ERROR
852)300(359= ERROR
659(294+157= ERROR
940(521+158= ERROR
358-51(947= ERROR
573(11(140= ERROR
432)769+83= ERROR
966)882*814= ERROR
581+948)217= ERROR
629)917*562= ERROR
360*297*727= 77730840
369-259(819= ERROR
20(242*788= ERROR
645*429(682= ERROR
372(293)884= ERROR
531*57+689= 30956
467+42+225= 734
165)702*893= ERROR
326*399)23= ERROR
331)944*358= ERROR
187*891)356= ERROR
889+362)36= ERROR
57-865-29= -837
685*380(497= ERROR
12)259+555= ERROR
96+966-582= 480
959-761)743= ERROR
260*920-219= 238981
799(237(720= ERROR
823-949-433= -559
967-841*909= -763502
869*644-51= 559585
179)975*481= ERROR
300(265(191= ERROR
581*948)58= ERROR
595*451-484= 267861
687-982(953= ERROR
224-495*663= -327961
984(835(410= ERROR
309+763+363= 1435
287*519)332= ERROR
500-537-22= -59
141(201-70= ERROR
317*215(946= ERROR
327-100*359= -35573
331-947+410= -206
660*189-858= 123882
24)214+689= ERROR
44-590-994= -1540
119*389(433= ERROR
121*868*594= 62386632
796-935+979= 840
219)877-342= ERROR
541)334*996= ERROR
551*239(203= ERROR
98)886)468= ERROR
975*914)624= ERROR
743*109(271= ERROR
541(563*488= ERROR
620+776(195= ERROR
392*181)835= ERROR
480)488)417= ERROR
859+215+455= 1529
790+934+220= 1944
710)695)657= ERROR
121-912-159= -950
538*933*943= 473342622
406(50+854= ERROR
945)256*429= ERROR
30-51*902= -45972
24+574+255= 853
644)212+549= ERROR
494(927*266= ERROR
205(650*603= ERROR
734)651*870= ERROR
661-926(139= ERROR
573(797+559= ERROR
229+712(160= ERROR
684-998)267= ERROR
774)84+539= ERROR
371(360*339= ERROR
791-41-551= 199
791*968)200= ERROR
804+227)909= ERROR
998+16(336= ERROR
385+937-132= 1190
999*664)640= ERROR
670*193+532= 129842
290+141+199= 630
237(344*865= ERROR
700-951+827= 576
790*970)111= ERROR
303(235)947= ERROR
381+271+140= 792
904)761-483= ERROR
15(532*986= ERROR
514+459+864= 1837
716+756+949= 2421
295)532)810= ERROR
148-638*821= -523650
693-58+901= 1536
397*839*586= 195186638
349(395+10= ERROR
380)191)371= ERROR
481+176+248= 905
62)193(867= ERROR
768+429+575= 1772
819(456+575= ERROR
305(503-170= ERROR
590)268*798= ERROR
828+665-341= 1152
233(19(173= ERROR
460(989*106= ERROR
826)25*45= ERROR
835*729)657= ERROR
950(383*662= ERROR
210+45(298= ERROR
215+707-479= 443
282*72-341= 19963
739*333(770= ERROR
503)890)110= ERROR
492-462(750= ERROR
171)270(14= ERROR
406-477-129= -200
414(153*437= ERROR
950(284-352= ERROR
306-101+28= 233
675)337+147= ERROR
638*936)818= ERROR
96*395+7= 37927
37(316)571= ERROR
168*344-110= 57682
222)820+741= ERROR
175*270+706= 47956
590-851(68= ERROR
501(599+115= ERROR
759*156(651= ERROR
88+573-652= 9
483-996*449= -446721
939)85)388= ERROR
396)575(236= ERROR
418*671+224= 280702
497+523)58= ERROR
886(254+737= ERROR
691-614)400= ERROR
889)426)922= ERROR
187)998-291= ERROR
392*884*439= 152125792
119-702(775= ERROR
349-665+65= -251
379(68-895= ERROR
547(18)418= ERROR
149*99)62= ERROR
937)689+198= ERROR
630(186(54= ERROR
468*562-715= 262301
582-698-823= -939
875(13(157= ERROR
137(120-454= ERROR
648*845*274= 150031440
176(198*22= ERROR
483(184-11= ERROR
260(602(336= ERROR
464*617*807= 231034416
90)100)868= ERROR
523+508+86= 1117
454-186+123= 391
760)754+762= ERROR
551)855+93= ERROR
975-679)742= ERROR
122)222+486= ERROR
290*706)714= ERROR
584(802+803= ERROR
848+193-257= 784
741*739+51= 547650
605-140+709= 1174
523)315+171= ERROR
643-837(666= ERROR
566*282-238= 159374
436)45+860= ERROR
370-348+492= 514
338*749+202= 253364
27*186*846= 4248612
36(574+296= ERROR
442)120+329= ERROR
204(108)64= ERROR
143+336+983= 1462
719*879(511= ERROR
385-319)670= ERROR
796*162)369= ERROR
632+927(919= ERROR
522(668*844= ERROR
963(697)823= ERROR
792(847*887= ERROR
543)262(512= ERROR
563(765-51= ERROR
836(48-375= ERROR
511*985+166= 503501
378+463-734= 107
724-577(384= ERROR
369-611+886= 644
840*569(508= ERROR
538+216-121= 633
879)127(997= ERROR
521(391*276= ERROR
10*217)901= ERROR
876-708(443= ERROR
857(170-678= ERROR
89+934*756= 706193
977)606+163= ERROR
915)136*556= ERROR
659)790(936= ERROR
981)64-210= ERROR
738-173-867= -302
315)257(826= ERROR
738*53)18= ERROR
835)474)587= ERROR
380)679)921= ERROR
173)157*395= ERROR
387+100)935= ERROR
626*528+554= 331082
622-514+302= 410
857)94-284= ERROR
687*617+745= 424624
450+569-649= 370
765*454(633= ERROR
649(133(532= ERROR
315+628)52= ERROR
597*169(582= ERROR
392-282)406= ERROR
729(933*747= ERROR
288*621(24= ERROR
703)804-609= ERROR
581*98*333= 18960354
206-159+649= 696
711*474(720= ERROR
105(825)367= ERROR
790(305-982= ERROR
274*857*802= 188324036
577+252+721= 1550
928+210(353= ERROR
130+703+890= 1723
948+541)532= ERROR
204-790*16= -12436
583)377(480= ERROR
621-416*675= -280179
416+436)768= ERROR
61-379(727= ERROR
639+264*7= 2487
62)958*281= ERROR
620*232-915= 142925
244*463)599= ERROR
949*504)889= ERROR
321*748)8= ERROR
697+30+140= 867
687-356*344= -121777
409)418*902= ERROR
762(852)785= ERROR
396(429-936= ERROR
423+966)422= ERROR
257)43)425= ERROR
674*181+977= 122971
763(759)970= ERROR
885(997(995= ERROR
842+305(886= ERROR
374)210(597= ERROR
622(780*315= ERROR
87+706+464= 1257
624-516(622= ERROR
948-864+110= 194
586*19)677= ERROR
707(511)579= ERROR
737(995*486= ERROR
956)880*119= ERROR
58+538(691= ERROR
58)125*189= ERROR
725(388)480= ERROR
253+736(726= ERROR
553+519(516= ERROR
399*260)981= ERROR
725-784+906= 847
569)809*917= ERROR
647+797*76= 61219
436(795-567= ERROR
419(642)738= ERROR
534(793*985= ERROR
830(856)247= ERROR
491)782(34= ERROR
92)406(505= ERROR
4-882(329= ERROR
939(715)423= ERROR
483(459+690= ERROR
743*786*353= 206151294
492-365(313= ERROR
281*417(927= ERROR
644*62-428= 39500
706+99)299= ERROR
64*567(860= ERROR
904-153-939= -188
612-147(844= ERROR
838-450-958= -570
768-911(764= ERROR
129*150)171= ERROR
953)886*12= ERROR
174)809)277= ERROR
807+910+783= 2500
597)394)826= ERROR
585-998(185= ERROR
737+675)270= ERROR
877)662)181= ERROR
813+544*814= 443629
55+46-726= -625
898+119)404= ERROR
777)573+725= ERROR
771-967)408= ERROR
376*868(32= ERROR
12(375(927= ERROR
213)522)22= ERROR
672(418*416= ERROR
232)300*345= ERROR
199)715+75= ERROR
584+844-131= 1297
935-600)519= ERROR
269-333+5= -59
737)477(709= ERROR
7(183+173= ERROR
902+12(166= ERROR
104+763-895= -28
933+612)967= ERROR
757)312(728= ERROR
846)991)665= ERROR
626*910*440= 250650400
281*901)956= ERROR
489+833*805= 671054
93(128+670= ERROR
824(231)500= ERROR
246*42)839= ERROR
577*160+655= 92975
96*876+142= 84238
231-558(550= ERROR
938-330+447= 1055
943)987*740= ERROR
337+654)962= ERROR
75-601-427= -953
656(477)676= ERROR
147*842)160= ERROR
193-808(919= ERROR
268(189*13= ERROR
686+942)944= ERROR
641)411)595= ERROR
279-37(891= ERROR
265*64(295= ERROR
618-784)307= ERROR
376-431*831= -357785
557*251(313= ERROR
62+97*787= 76401
686-136)845= ERROR
955+189)217= ERROR
741+917(359= ERROR
587)788-936= ERROR
368+232*107= 25192
97*442)313= ERROR
14)523-439= ERROR
434+566)738= ERROR
920(113-728= ERROR
164(999*685= ERROR
576*879-726= 505578
878(653(461= ERROR
986+688*390= 269306
608(920*608= ERROR
60-494)476= ERROR
370)411+535= ERROR
423(254-406= ERROR
292+885(506= ERROR
190*693(622= ERROR
835-173)100= ERROR
97*596-778= 57034
252+50+19= 321
